,B1,B2,B3,B4,B5,B6,B7,CMANAME,CMAPUID,CMATYPE,CMAUID,CTNAME,CTUID,PRNAME,PRUID,UniqueID,ndvi,pixel_qa,radsat_qa,sr_atmos_opacity,sr_cloud_qa
216,581.4184367434798,808.5618712969618,706.0459956625792,2999.2237972005746,1736.8890068712694,2989.807982722361,1043.7537854196157,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0151.04,5050151.04,Ontario,35,271,0.6123976807123637,66.12975423733678,0.0,250.29930992588447,0.1276993244985727
217,563.3019281724693,801.8287746439403,700.1612420863449,3011.459032475247,1721.5797173477754,2992.2904062367284,1015.6860066632192,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0151.05,5050151.05,Ontario,35,272,0.6148483202400153,66.23210018521787,0.0,217.02951493734116,0.22636016632040679
218,534.3557201142746,771.5130472611465,647.3463111666535,3193.261998457816,1801.2029678179867,2971.037657209711,1008.2907829390724,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0151.06,5050151.06,Ontario,35,273,0.6611662478972316,66.481267781648,0.015067315447543583,217.52609082932295,0.33479870361999636
219,454.2801516452122,684.5631289438014,552.5215190654476,3298.7819637292823,1771.8508755532896,2977.8259546334734,912.4756389479205,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0002.05,5050002.05,Ontario,35,274,0.6873568385914699,66.02057990319825,0.029617638465182044,214.13448258965613,1.613232115537827
220,551.3728296826006,807.5839115686863,703.8730004997368,3183.3890363038895,2038.67495157417,2984.272161450385,1152.3143588110675,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0002.06,5050002.06,Ontario,35,275,0.6204857270997209,66.76171175354564,0.0,230.09030587876262,1.0045794471052842
221,553.7965340975506,786.6831678433397,684.5488517249802,3037.6503739022905,1748.5018969652103,3007.444247643404,1019.4633767043463,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0131.02,5050131.02,Ontario,35,131,0.625540036325034,66.74683042087477,0.0,222.00101136053655,0.7110697041726146
222,596.726177137259,825.4740049560818,733.4631145819642,2930.898824386957,1768.2937366122776,3006.946610340569,1069.6264701937316,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0135.01,5050135.01,Ontario,35,132,0.5913005207740023,66.21452871831484,0.0,248.9324940419979,0.36923625120751985
223,543.1803145515754,769.7900026993577,661.058690658694,3030.8787428123223,1710.3457622629771,2991.5234334812026,992.5432610278942,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0137.02,5050137.02,Ontario,35,135,0.6311857531039324,66.40077822993433,0.0,203.39592193253614,0.6699653157993917
224,550.9768566423182,768.1620506305777,653.8366462109029,3105.4136626745512,1724.3758116567135,2991.0547736376793,981.4543945742714,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0137.03,5050137.03,Ontario,35,136,0.6475054464509521,66.03866446741598,0.0,201.77072606009708,0.13488715179952676
225,424.55115642346317,655.884901464299,465.92224692597154,4310.231146108609,1919.2403354843577,2950.22310619057,841.672871759959,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0140.01,5050140.01,Ontario,35,137,0.8000975058783282,66.73670547554403,0.0,236.42381279349533,0.7172814966837062
226,576.2829637164729,802.5069981064668,714.063653967534,2789.771516726211,1645.4165007016477,3008.3524147144067,1011.5893300324173,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0140.03,5050140.03,Ontario,35,138,0.589597662306039,66.65106289103906,0.0,300.04070177158707,0.29399400687554766
227,419.3916259070664,678.8420142911067,483.9434945571971,4305.644419202028,1950.5630539808867,2947.4846118670807,881.6278352156469,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0151.03,5050151.03,Ontario,35,139,0.7865344296363653,66.45257332272692,0.0,216.14192745250202,0.3063114330475978
228,471.09153500548723,689.2685473637279,566.1480545203034,3211.446991608744,1626.9427645417952,2978.456994809767,858.92762541156,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0125.04,5050125.04,Ontario,35,140,0.6861731801059799,66.10842040881654,0.0,223.18117226083763,0.39619106685567945
229,571.0924674969468,797.0685792895237,685.127441906744,3150.8538492912066,1750.1356915228307,2972.9427019651375,1031.3115703922897,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0130.01,5050130.01,Ontario,35,141,0.6299473299463036,66.71797038667911,0.0,237.88680414273531,1.3217453278949534
230,577.4505513863938,808.30671528732,715.0020739046744,2981.6992133575473,1728.335269511519,2986.157504652275,1036.7307495203588,Ottawa - Gatineau (Ontario part / partie de l'Ontario),35505,B,505,0130.02,5050130.02,Ontario,35,142,0.6003369775565508,66.42879380422983,0.0,232.22067626908543,1.2816714870937471
